T1ACCDOITUIDsCREDITOR_BP,CGLACCT,TGLACCT,CPROJECT,TPROJECT,KCAMTCOMP,CACCPSTDAT,__metadata
Not Assigned,518520,Direct Labor,DIR2,Service and Support,1010.000000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR2%7CCACCPSTDAT%3D05-06-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,630.000000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-07-2026%7CCGLACCT%3D518520%7CCPROJECT%3DDIR2%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,432.500000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCPROJECT%3DDIR2%7CCACCPSTDAT%3D05-08-2026%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,460.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR2%7CCACCPSTDAT%3D05-11-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,380.000000,/Date(1778544000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-12-2026%7CCPROJECT%3DDIR2%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,592.500000,/Date(1778630400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-13-2026%7CCPROJECT%3DDIR2%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,722.500000,/Date(1778716800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-14-2026%7CCGLACCT%3D518520%7CCPROJECT%3DDIR2%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,595.000000,/Date(1778803200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCPROJECT%3DDIR2%7CCGLACCT%3D518520%7CCACCPSTDAT%3D05-15-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,35.000000,/Date(1778889600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-16-2026%7CCPROJECT%3DDIR2%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,30.000000,/Date(1778976000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-17-2026%7CCPROJECT%3DDIR2%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,270.000000,/Date(1779062400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-18-2026%7CCPROJECT%3DDIR2%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,570.000000,/Date(1779148800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-19-2026%7CCPROJECT%3DDIR2%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,277.500000,/Date(1779235200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-20-2026%7CCPROJECT%3DDIR2%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,180.000000,/Date(1779321600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-21-2026%7CCPROJECT%3DDIR2%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR2,Service and Support,210.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-22-2026%7CCPROJECT%3DDIR2%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
"Amazon.Com Amazon Capital Services, Inc",513370,Material Expenses (Internal),DIR3,Production/Factory Support Engineer,20.090000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D513370%7CCPROJECT%3DDIR3%7CCACCPSTDAT%3D05-01-2026%7CC1ACCDOITUIDsCREDITOR_BP%3D1000626%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
"Device Solutions, Inc.",511420,Subcontractors,DIR3,Production/Factory Support Engineer,70.000000,/Date(1779235200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D511420%7CCPROJECT%3DDIR3%7CCACCPSTDAT%3D05-20-2026%7CC1ACCDOITUIDsCREDITOR_BP%3D1000803%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR3,Production/Factory Support Engineer,280.000000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR3%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1777852800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-04-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-05-2026%7CCPROJECT%3DDIR4%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-06-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-07-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-08-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-11-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1778544000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-12-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1778630400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-13-2026%7CCPROJECT%3DDIR4%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1778716800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-14-2026%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1778803200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-15-2026%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1778976000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-17-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1779062400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-18-2026%7CCPROJECT%3DDIR4%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1779148800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR4%7CCACCPSTDAT%3D05-19-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1779235200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-20-2026%7CCPROJECT%3DDIR4%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1779321600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-21-2026%7CCPROJECT%3DDIR4%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-22-2026%7CCPROJECT%3DDIR4%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR4,Repair Center,0.000000,/Date(1779580800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-24-2026%7CCPROJECT%3DDIR4%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,685.000000,/Date(1777852800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR5%7CCACCPSTDAT%3D05-04-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,967.500000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR5%7CCACCPSTDAT%3D05-05-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,420.000000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-06-2026%7CCPROJECT%3DDIR5%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,240.000000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR5%7CCACCPSTDAT%3D05-07-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,415.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-08-2026%7CCGLACCT%3D518520%7CCPROJECT%3DDIR5%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,590.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR5%7CCACCPSTDAT%3D05-11-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,415.000000,/Date(1778544000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR5%7CCACCPSTDAT%3D05-12-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,415.000000,/Date(1778630400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-13-2026%7CCPROJECT%3DDIR5%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,477.500000,/Date(1778716800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCACCPSTDAT%3D05-14-2026%7CCPROJECT%3DDIR5%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,475.000000,/Date(1778803200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCPROJECT%3DDIR5%7CCACCPSTDAT%3D05-15-2026%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,710.000000,/Date(1779062400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DDIR5%7CCACCPSTDAT%3D05-18-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,450.000000,/Date(1779148800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-19-2026%7CCPROJECT%3DDIR5%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,650.000000,/Date(1779235200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-20-2026%7CCPROJECT%3DDIR5%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,585.000000,/Date(1779321600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-21-2026%7CCPROJECT%3DDIR5%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,DIR5,Field Support Mine Work,240.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-22-2026%7CCPROJECT%3DDIR5%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
"Amazon.Com Amazon Capital Services, Inc",440310,COGS: Material,GOV1,Navy Multiband SBIR 2025,42.110000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D440310%7CCPROJECT%3DGOV1%7CCACCPSTDAT%3D05-07-2026%7CC1ACCDOITUIDsCREDITOR_BP%3D1000626%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Digikey Electronics,440310,COGS: Material,GOV1,Navy Multiband SBIR 2025,5.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D440310%7CCPROJECT%3DGOV1%7CCACCPSTDAT%3D05-11-2026%7CC1ACCDOITUIDsCREDITOR_BP%3D1000807%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Impact Label Corporation,440310,COGS: Material,GOV1,Navy Multiband SBIR 2025,285.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-11-2026%7CCPROJECT%3DGOV1%7CCGLACCT%3D440310%7CC1ACCDOITUIDsCREDITOR_BP%3D1000947%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
McMaster-Carr,440310,COGS: Material,GOV1,Navy Multiband SBIR 2025,325.480000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D440310%7CCPROJECT%3DGOV1%7CCACCPSTDAT%3D05-06-2026%7CC1ACCDOITUIDsCREDITOR_BP%3D1001038%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,400005,Government Revenue - Product,GOV1,Navy Multiband SBIR 2025,-15393.270000,/Date(1779148800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-19-2026%7CCPROJECT%3DGOV1%7CCGLACCT%3D400005%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,400007,Government Revenue - Service,GOV1,Navy Multiband SBIR 2025,-185134.800000,/Date(1779148800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D400007%7CCPROJECT%3DGOV1%7CCACCPSTDAT%3D05-19-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,GOV1,Navy Multiband SBIR 2025,2007.500000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DGOV1%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,GOV1,Navy Multiband SBIR 2025,2612.500000,/Date(1777852800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-04-2026%7CCGLACCT%3D518520%7CCPROJECT%3DGOV1%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,GOV1,Navy Multiband SBIR 2025,2718.750000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCPROJECT%3DGOV1%7CCACCPSTDAT%3D05-05-2026%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,GOV1,Navy Multiband SBIR 2025,2845.000000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518520%7CCPROJECT%3DGOV1%7CCACCPSTDAT%3D05-06-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,GOV1,Navy Multiband SBIR 2025,2295.000000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-07-2026%7CCPROJECT%3DGOV1%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,GOV1,Navy Multiband SBIR 2025,2630.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-08-2026%7CCPROJECT%3DGOV1%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518520,Direct Labor,GOV1,Navy Multiband SBIR 2025,2187.500000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-11-2026%7CCPROJECT%3DGOV1%7CCGLACCT%3D518520%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
